Data;Device ID;Link Quality Indicator;Operator;Sequence number;Timestamp;;Mensajes perdidos;Mensajes perdidos por dia;Mensajes enviados por dia
000000003a748140020200;004D54B4;Average;SIGFOX_Chile_Mintek;3018;01-01-2020 13:03;1;0;;
0000000003cc8140020200;004D54B4;Average;SIGFOX_Chile_Mintek;3017;01-01-2020 12:53;1;0;;
cdcc5f430dc58140000000;004D54B4;Average;SIGFOX_Chile_Mintek;3016;01-01-2020 12:51;1;0;;
9a195f4338f58140000000;004D54B4;Limit;SIGFOX_Chile_Mintek;3015;01-01-2020 12:39;1;0;;
33b36043d21b8240000000;004D54B4;Limit;SIGFOX_Chile_Pilot Telefonica (temp);3014;01-01-2020 12:27;1;0;;
00806143354a8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;3013;01-01-2020 12:15;1;0;;
9a195e43ea6f8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;3012;01-01-2020 12:03;1;0;;
00805e4390b38240000000;004D54B4;Average;SIGFOX_Chile_Mintek;3011;01-01-2020 11:51;1;0;;
66665e43a0eb8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;3010;01-01-2020 11:39;1;0;;
00805f43924b8340000000;004D54B4;Limit;SIGFOX_Chile_Mintek;3009;01-01-2020 11:26;1;0;;
0000604366468340000000;004D54B4;Average;SIGFOX_Chile_Mintek;3008;01-01-2020 11:25;1;0;;
00000000a6e28240020200;004D54B4;Limit;SIGFOX_Chile_Mintek;3007;01-01-2020 11:14;1;0;;
00000000b1058340020200;004D54B4;Average;SIGFOX_Chile_Mintek;3006;01-01-2020 11:07;1;0;;
cd4c6143a6588340000000;004D54B4;Average;SIGFOX_Chile_Mintek;3005;01-01-2020 11:02;1;0;;
00006243de7c8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;3004;01-01-2020 10:50;1;0;;
9a1962430b4e8340000000;004D54B4;Limit;SIGFOX_Chile_Mintek;3003;01-01-2020 10:38;1;0;;
9a1962438f618340000000;004D54B4;Average;SIGFOX_Chile_Mintek;3002;01-01-2020 10:26;1;0;;
33b3624345428340000000;004D54B4;Average;SIGFOX_Chile_Mintek;3001;01-01-2020 10:14;1;0;;
cdcc6243ec648340000000;004D54B4;Average;SIGFOX_Chile_Mintek;3000;01-01-2020 10:02;1;0;;
0000644370538340000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2999;01-01-2020 9:50;1;0;;
00806343c75a8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2998;01-01-2020 9:38;1;0;;
00006443806a8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2997;01-01-2020 9:26;1;0;;
33336443006f8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2996;01-01-2020 9:14;1;0;;
66e66343f54f8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2995;01-01-2020 9:02;1;0;;
cdcc64430a6e8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2994;01-01-2020 8:50;1;0;;
66e66343904b8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2993;01-01-2020 8:38;1;0;;
333362435a538340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2992;01-01-2020 8:26;1;0;;
9a196543502c8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2991;01-01-2020 8:14;1;0;;
66e66443e8dc8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2990;01-01-2020 8:12;1;0;;
00000000e6708040020200;004D54B4;Average;SIGFOX_Chile_Mintek;2989;01-01-2020 8:02;1;0;;
0000000064538040020200;004D54B4;Average;SIGFOX_Chile_Mintek;2988;01-01-2020 7:54;1;0;;
66e663431ea18040000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2987;01-01-2020 7:50;1;0;;
666663437eb08040000000;004D54B4;Average;SIGFOX_Chile_Mintek;2986;01-01-2020 7:38;1;0;;
9a99644334108140000000;004D54B4;Limit;SIGFOX_Chile_Pilot Telefonica (temp);2984;01-01-2020 7:13;2;1;;
3333634370328140000000;004D54B4;Average;SIGFOX_Chile_Mintek;2983;01-01-2020 7:01;1;0;;
cd4c6343b6938140000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2982;01-01-2020 6:49;1;0;;
33b36343a69e8140000000;004D54B4;Average;SIGFOX_Chile_Mintek;2981;01-01-2020 6:37;1;0;;
66e6624346c78140000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2980;01-01-2020 6:25;1;0;;
9a996143832b8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2979;01-01-2020 6:13;1;0;;
66e66143ea478240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2978;01-01-2020 6:01;1;0;;
cd4c6143f0868240000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2977;01-01-2020 5:49;1;0;;
66e6604360b68240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2976;01-01-2020 5:37;1;0;;
cdcc6043343e8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2975;01-01-2020 5:25;1;0;;
cdcc604384278340000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2974;01-01-2020 5:13;1;0;;
000000002ae98140020200;004D54B4;Average;SIGFOX_Chile_Mintek;2972;01-01-2020 5:01;2;1;;
0000000008bf8140020200;004D54B4;Average;SIGFOX_Chile_Mintek;2971;01-01-2020 4:54;1;0;;
008060435ed78140000000;004D54B4;Average;SIGFOX_Chile_Mintek;2970;01-01-2020 4:49;1;0;;
9a196043f0408240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2969;01-01-2020 4:37;1;0;;
cd4c6043eeb38240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2968;01-01-2020 4:25;1;0;;
9a996043a59c8240000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2967;01-01-2020 4:13;1;0;;
cd4c6143ee8e8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2966;01-01-2020 4:01;1;0;;
9a1962435cb88240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2965;01-01-2020 3:49;1;0;;
0080614304e18240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2964;01-01-2020 3:37;1;0;;
008060433e7b8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2963;01-01-2020 3:25;1;0;;
00006443b4088340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2962;01-01-2020 3:13;1;0;;
9a19644364468340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2961;01-01-2020 3:12;1;0;;
9a19644352588340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2960;01-01-2020 3:12;1;0;;
00000000be258240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2959;01-01-2020 3:00;1;0;;
000000007ef98140020200;004D54B4;Average;SIGFOX_Chile_Mintek;2958;01-01-2020 2:53;1;0;;
9a196443481f8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2957;01-01-2020 2:48;1;0;;
00006343f02d8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2956;01-01-2020 2:36;1;0;;
00006343c8568240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2955;01-01-2020 2:24;1;0;;
9a1962438e458240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2954;01-01-2020 2:12;1;0;;
9a196243f4628240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2953;01-01-2020 2:00;1;0;;
33b3614322668240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2952;01-01-2020 1:48;1;0;;
33336143e97e8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2951;01-01-2020 1:36;1;0;;
9a19614346b78240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2950;01-01-2020 1:24;1;0;;
9a9960431bc88240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2949;01-01-2020 1:11;1;0;;
008060434bc28240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2948;01-01-2020 0:59;1;0;;
000060439bee8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2947;01-01-2020 0:47;1;0;;
cd4c5f437cf98240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2946;01-01-2020 0:35;1;0;;
cd4c5f43ba648340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2945;01-01-2020 0:23;1;0;;
66665f43dc348340000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2944;01-01-2020 0:13;1;0;;
00000000d4288240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2943;01-01-2020 0:11;1;0;;
00000000ee548240020200;004D54B4;Limit;SIGFOX_Chile_Mintek;2942;31-12-2019 23:59;1;0;9;136
000000002d2b8240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2941;31-12-2019 23:52;1;0;;
cd4c624364518240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2940;31-12-2019 23:47;1;0;;
33b3614360ac8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2939;31-12-2019 23:35;1;0;;
00005e4386998240000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2936;31-12-2019 22:59;3;2;;
00805a4395088340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2934;31-12-2019 22:35;2;1;;
33b35c43fe608340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2933;31-12-2019 22:23;1;0;;
9a195e43a0768340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2932;31-12-2019 22:12;1;0;;
00000000b25f8240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2931;31-12-2019 22:11;1;0;;
00000000129b8240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2930;31-12-2019 21:59;1;0;;
0000000050998240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2929;31-12-2019 21:52;1;0;;
cdcc5a4352b48240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2927;31-12-2019 21:35;2;1;;
00805a43deaa8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2926;31-12-2019 21:23;1;0;;
00805c43ffc68240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2925;31-12-2019 21:11;1;0;;
cdcc5f434cc78240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2924;31-12-2019 20:59;1;0;;
33b36043b8fe8240000000;004D54B4;Limit;SIGFOX_Chile_Pilot Telefonica (temp);2923;31-12-2019 20:46;1;0;;
9a196043086f8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2922;31-12-2019 20:34;1;0;;
0080604306758340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2921;31-12-2019 20:22;1;0;;
9a996043683a8340000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2920;31-12-2019 20:13;1;0;;
00000000b6ca8140020200;004D54B4;Limit;SIGFOX_Chile_Mintek;2919;31-12-2019 20:10;1;0;;
00000000b19c8140020200;004D54B4;Average;SIGFOX_Chile_Mintek;2918;31-12-2019 19:58;1;0;;
0000000096018240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2917;31-12-2019 19:51;1;0;;
33335f4371148240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2916;31-12-2019 19:46;1;0;;
0000614339248240000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2915;31-12-2019 19:34;1;0;;
cd4c5d43e47f8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2914;31-12-2019 19:22;1;0;;
9a996043a2c48240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2913;31-12-2019 19:10;1;0;;
9a19604306518340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2912;31-12-2019 18:58;1;0;;
66e65f43bc4d8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2911;31-12-2019 18:58;1;0;;
66665f437c5b8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2909;31-12-2019 18:47;2;1;;
33b35f433c588340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2908;31-12-2019 18:47;1;0;;
00000000aaa78240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2907;31-12-2019 18:46;1;0;;
00005e43b2408340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2906;31-12-2019 18:36;1;0;;
3333604363eb8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2904;31-12-2019 18:13;2;1;;
0000000082fb7e40020200;004D54B4;Average;SIGFOX_Chile_Mintek;2903;31-12-2019 18:12;1;0;;
0000000096ae7f40020200;004D54B4;Average;SIGFOX_Chile_Mintek;2902;31-12-2019 17:59;1;0;;
0000000094ed7f40020200;004D54B4;Limit;SIGFOX_Chile_Mintek;2901;31-12-2019 17:52;1;0;;
33335e43b6328040000000;004D54B4;Average;SIGFOX_Chile_Mintek;2900;31-12-2019 17:47;1;0;;
66e65d43fa688040000000;004D54B4;Average;SIGFOX_Chile_Mintek;2899;31-12-2019 17:35;1;0;;
9a995d4370b68040000000;004D54B4;Limit;SIGFOX_Chile_Pilot Telefonica (temp);2898;31-12-2019 17:23;1;0;;
cdcc5b432e048140000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2897;31-12-2019 17:11;1;0;;
00005e43d4668140000000;004D54B4;Average;SIGFOX_Chile_Mintek;2896;31-12-2019 16:59;1;0;;
33b35d43e89b8140000000;004D54B4;Average;SIGFOX_Chile_Mintek;2895;31-12-2019 16:47;1;0;;
cd4c5e43f0ee8140000000;004D54B4;Average;SIGFOX_Chile_Mintek;2894;31-12-2019 16:35;1;0;;
00805e43104d8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2893;31-12-2019 16:23;1;0;;
33335e4319948240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2892;31-12-2019 16:11;1;0;;
00005f43c8448340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2891;31-12-2019 15:59;1;0;;
33335f437d3c8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2890;31-12-2019 15:47;1;0;;
33335f43cc338340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2889;31-12-2019 15:35;1;0;;
cdcc6043e8498340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2888;31-12-2019 15:23;1;0;;
33b36043342c8340000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2887;31-12-2019 15:11;1;0;;
66666043ee178340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2886;31-12-2019 15:10;1;0;;
00000000b87c8040020200;004D54B4;Limit;SIGFOX_Chile_Mintek;2885;31-12-2019 14:59;1;0;;
0000604352ee8040000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2883;31-12-2019 14:47;2;1;;
33b35f434a2e8140000000;004D54B4;Average;SIGFOX_Chile_Mintek;2882;31-12-2019 14:35;1;0;;
66665f43987c8140000000;004D54B4;Limit;SIGFOX_Chile_Pilot Telefonica (temp);2881;31-12-2019 14:23;1;0;;
33b35d43e2ac8140000000;004D54B4;Average;SIGFOX_Chile_Mintek;2880;31-12-2019 14:11;1;0;;
33b35e432c1c8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2879;31-12-2019 13:59;1;0;;
cd4c5f4386538240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2878;31-12-2019 13:46;1;0;;
66e65b43b2f98240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2877;31-12-2019 13:34;1;0;;
9a195f433c308340000000;004D54B4;Limit;SIGFOX_Chile_Pilot Telefonica (temp);2876;31-12-2019 13:22;1;0;;
00005f43d0598340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2874;31-12-2019 13:10;2;1;;
00005f431a728340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2873;31-12-2019 13:10;1;0;;
000000003cb08240020200;004D54B4;Limit;SIGFOX_Chile_Mintek;2872;31-12-2019 12:58;1;0;;
00000000e4e28240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2871;31-12-2019 12:53;1;0;;
00805b430cc38240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2870;31-12-2019 12:46;1;0;;
33b35f43bae28240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2869;31-12-2019 12:34;1;0;;
66e65d4368ea8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2868;31-12-2019 12:22;1;0;;
00805e43d2df8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2867;31-12-2019 12:09;1;0;;
33335f43870d8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2866;31-12-2019 11:57;1;0;;
9a195a432cfc8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2865;31-12-2019 11:45;1;0;;
00005d43d67e8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2864;31-12-2019 11:33;1;0;;
9a995d43ed678340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2863;31-12-2019 11:25;1;0;;
000000006ce98140020200;004D54B4;Average;SIGFOX_Chile_Mintek;2862;31-12-2019 11:21;1;0;;
0000000086508240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2861;31-12-2019 11:09;1;0;;
00000000a4578240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2860;31-12-2019 11:07;1;0;;
cdcc5e4380768240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2859;31-12-2019 10:57;1;0;;
9a995f439b6b8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2858;31-12-2019 10:45;1;0;;
33b35f439e7d8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2857;31-12-2019 10:33;1;0;;
666660439f908240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2856;31-12-2019 10:21;1;0;;
cdcc6043849d8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2855;31-12-2019 10:09;1;0;;
00005e4328ae8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2854;31-12-2019 9:57;1;0;;
9a195f430b998240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2853;31-12-2019 9:45;1;0;;
33b35e437eb38240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2852;31-12-2019 9:33;1;0;;
66665f431bbb8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2851;31-12-2019 9:21;1;0;;
cd4c6143b6de8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2850;31-12-2019 9:09;1;0;;
00806143b2dd8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2849;31-12-2019 8:57;1;0;;
33b36243eac38240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2848;31-12-2019 8:45;1;0;;
33b3614394fe8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2847;31-12-2019 8:33;1;0;;
0000614319588340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2846;31-12-2019 8:21;1;0;;
008062431e598340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2845;31-12-2019 8:11;1;0;;
00000000ed758240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2844;31-12-2019 8:09;1;0;;
0000000028508240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2843;31-12-2019 7:57;1;0;;
00000000207b8240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2842;31-12-2019 7:53;1;0;;
9a996243f8708240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2841;31-12-2019 7:44;1;0;;
cd4c6343706e8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2840;31-12-2019 7:32;1;0;;
00006243e27f8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2839;31-12-2019 7:20;1;0;;
00006343686f8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2838;31-12-2019 7:08;1;0;;
cdcc634366cc8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2837;31-12-2019 6:56;1;0;;
cd4c6443c79d8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2836;31-12-2019 6:44;1;0;;
cdcc624346a18240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2835;31-12-2019 6:32;1;0;;
33b3634396a48240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2834;31-12-2019 6:20;1;0;;
3333634390ae8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2833;31-12-2019 6:08;1;0;;
66e6634342078340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2832;31-12-2019 5:56;1;0;;
9a1964435bf78240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2831;31-12-2019 5:44;1;0;;
9a196443cee78240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2830;31-12-2019 5:32;1;0;;
66e66443144c8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2829;31-12-2019 5:20;1;0;;
333363431e618340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2828;31-12-2019 5:11;1;0;;
00000000aa5b8240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2827;31-12-2019 5:08;1;0;;
000000009e568240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2826;31-12-2019 4:56;1;0;;
0000000088918240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2825;31-12-2019 4:54;1;0;;
66e66343aea58240000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2824;31-12-2019 4:44;1;0;;
333364431fc48240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2823;31-12-2019 4:32;1;0;;
66e6634300ba8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2822;31-12-2019 4:20;1;0;;
cd4c64436cb98240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2821;31-12-2019 4:08;1;0;;
33b36343d2ea8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2820;31-12-2019 3:56;1;0;;
9a196343ecf68240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2819;31-12-2019 3:44;1;0;;
66e662435bf68240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2818;31-12-2019 3:31;1;0;;
66666243c8628340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2816;31-12-2019 3:11;2;1;;
00000000722c8240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2815;31-12-2019 3:07;1;0;;
0000000054408240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2814;31-12-2019 2:55;1;0;;
00000000e0548240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2813;31-12-2019 2:53;1;0;;
cd4c61435d718240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2812;31-12-2019 2:43;1;0;;
cd4c6243c38b8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2811;31-12-2019 2:31;1;0;;
008061437a838240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2810;31-12-2019 2:19;1;0;;
00006143687b8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2809;31-12-2019 2:07;1;0;;
9a1964434c678240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2808;31-12-2019 1:55;1;0;;
0000634353a98240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2807;31-12-2019 1:43;1;0;;
00006343a7928240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2806;31-12-2019 1:31;1;0;;
66e66243f6e38240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2805;31-12-2019 1:19;1;0;;
9a196243d4df8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2804;31-12-2019 1:07;1;0;;
9a1960432cc68240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2803;31-12-2019 0:55;1;0;;
cd4c5d4378d78240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2802;31-12-2019 0:43;1;0;;
9a1961431efd8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2801;31-12-2019 0:31;1;0;;
00805f439f338340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2800;31-12-2019 0:19;1;0;;
9a995e43ec5d8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2799;31-12-2019 0:13;1;0;;
0000000002eb8240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2798;31-12-2019 0:07;1;0;;
000000009ef48240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2797;30-12-2019 23:55;1;0;0;3
0000000028008340020200;004D54B4;Average;SIGFOX_Chile_Mintek;2796;30-12-2019 23:52;1;0;;
cdcc5f4374388340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2795;30-12-2019 23:43;1;0;;
