Timestamp,Human readable date,NÃºmero de Secuencia,Context
1581028734575,2020-02-06 19:38:54,1647.0,b'{}'
1581026927083,2020-02-06 19:08:47,1645.0,b'{}'
1581026022837,2020-02-06 18:53:42,1644.0,b'{}'
1581024218589,2020-02-06 18:23:38,1642.0,b'{}'
1581023317728,2020-02-06 18:08:37,1641.0,b'{}'
1581022413813,2020-02-06 17:53:33,1640.0,b'{}'
1581021511012,2020-02-06 17:38:31,1639.0,b'{}'
1581020608557,2020-02-06 17:23:28,1638.0,b'{}'
1581019706550,2020-02-06 17:08:26,1637.0,b'{}'
1581018804873,2020-02-06 16:53:24,1636.0,b'{}'
1581017902610,2020-02-06 16:38:22,1635.0,b'{}'
1581017002884,2020-02-06 16:23:22,1634.0,b'{}'
1581016100232,2020-02-06 16:08:20,1633.0,b'{}'
1581015195453,2020-02-06 15:53:15,1632.0,b'{}'
1581014291505,2020-02-06 15:38:11,1631.0,b'{}'
1581013388559,2020-02-06 15:23:08,1630.0,b'{}'
1581011585463,2020-02-06 14:53:05,1628.0,b'{}'
1581010682450,2020-02-06 14:38:02,1627.0,b'{}'
1581009778638,2020-02-06 14:22:58,1626.0,b'{}'
1581008875661,2020-02-06 14:07:55,1625.0,b'{}'
1581007972666,2020-02-06 13:52:52,1624.0,b'{}'
1581006167845,2020-02-06 13:22:47,1622.0,b'{}'
1581005264570,2020-02-06 13:07:44,1621.0,b'{}'
1581004362623,2020-02-06 12:52:42,1620.0,b'{}'
1581003459838,2020-02-06 12:37:39,1619.0,b'{}'
1581002556537,2020-02-06 12:22:36,1618.0,b'{}'
1581001656064,2020-02-06 12:07:36,1617.0,b'{}'
1581000750722,2020-02-06 11:52:30,1616.0,b'{}'
1580999847577,2020-02-06 11:37:27,1615.0,b'{}'
1580998945455,2020-02-06 11:22:25,1614.0,b'{}'
1580998042489,2020-02-06 11:07:22,1613.0,b'{}'
1580997140475,2020-02-06 10:52:20,1612.0,b'{}'
1580996238496,2020-02-06 10:37:18,1611.0,b'{}'
1580995335436,2020-02-06 10:22:15,1610.0,b'{}'
1580994432670,2020-02-06 10:07:12,1609.0,b'{}'
1580993530471,2020-02-06 09:52:10,1608.0,b'{}'
1580992627409,2020-02-06 09:37:07,1607.0,b'{}'
1580991724477,2020-02-06 09:22:04,1606.0,b'{}'
1580990822245,2020-02-06 09:07:02,1605.0,b'{}'
1580989920390,2020-02-06 08:52:00,1604.0,b'{}'
1580989017360,2020-02-06 08:36:57,1603.0,b'{}'
1580988114246,2020-02-06 08:21:54,1602.0,b'{}'
1580987212216,2020-02-06 08:06:52,1601.0,b'{}'
1580986309343,2020-02-06 07:51:49,1600.0,b'{}'
1580985406304,2020-02-06 07:36:46,1599.0,b'{}'
1580984503757,2020-02-06 07:21:43,1598.0,b'{}'
1580983602208,2020-02-06 07:06:42,1597.0,b'{}'
1580982698234,2020-02-06 06:51:38,1596.0,b'{}'
1580981796275,2020-02-06 06:36:36,1595.0,b'{}'
1580980894441,2020-02-06 06:21:34,1594.0,b'{}'
1580979990390,2020-02-06 06:06:30,1593.0,b'{}'
1580979088212,2020-02-06 05:51:28,1592.0,b'{}'
1580978186433,2020-02-06 05:36:26,1591.0,b'{}'
1580977283219,2020-02-06 05:21:23,1590.0,b'{}'
1580976380367,2020-02-06 05:06:20,1589.0,b'{}'
1580975478414,2020-02-06 04:51:18,1588.0,b'{}'
1580974576528,2020-02-06 04:36:16,1587.0,b'{}'
1580973674447,2020-02-06 04:21:14,1586.0,b'{}'
1580972771309,2020-02-06 04:06:11,1585.0,b'{}'
1580971868639,2020-02-06 03:51:08,1584.0,b'{}'
1580970966201,2020-02-06 03:36:06,1583.0,b'{}'
1580970065107,2020-02-06 03:21:05,1582.0,b'{}'
1580969162192,2020-02-06 03:06:02,1581.0,b'{}'
1580968260251,2020-02-06 02:51:00,1580.0,b'{}'
1580967358339,2020-02-06 02:35:58,1579.0,b'{}'
1580966455495,2020-02-06 02:20:55,1578.0,b'{}'
1580965552326,2020-02-06 02:05:52,1577.0,b'{}'
1580964649253,2020-02-06 01:50:49,1576.0,b'{}'
1580963767533,2020-02-06 01:36:07,1575.0,b'{}'
1580962843212,2020-02-06 01:20:43,1574.0,b'{}'
1580961941285,2020-02-06 01:05:41,1573.0,b'{}'
1580961039414,2020-02-06 00:50:39,1572.0,b'{}'
1580960135364,2020-02-06 00:35:35,1571.0,b'{}'
1580959232294,2020-02-06 00:20:32,1570.0,b'{}'
1580958329169,2020-02-06 00:05:29,1569.0,b'{}'
1580957426218,2020-02-05 23:50:26,1568.0,b'{}'
1580956523214,2020-02-05 23:35:23,1567.0,b'{}'
1580955620153,2020-02-05 23:20:20,1566.0,b'{}'
1580954718990,2020-02-05 23:05:18,1565.0,b'{}'
1580953815231,2020-02-05 22:50:15,1564.0,b'{}'
1580952913065,2020-02-05 22:35:13,1563.0,b'{}'
1580952010147,2020-02-05 22:20:10,1562.0,b'{}'
1580951107104,2020-02-05 22:05:07,1561.0,b'{}'
1580950205066,2020-02-05 21:50:05,1560.0,b'{}'
1580949303141,2020-02-05 21:35:03,1559.0,b'{}'
1580948400083,2020-02-05 21:20:00,1558.0,b'{}'
1580947497944,2020-02-05 21:04:57,1557.0,b'{}'
1580946594593,2020-02-05 20:49:54,1556.0,b'{}'
1580945691154,2020-02-05 20:34:51,1555.0,b'{}'
1580944788077,2020-02-05 20:19:48,1554.0,b'{}'
1580943885280,2020-02-05 20:04:45,1553.0,b'{}'
1580942983117,2020-02-05 19:49:43,1552.0,b'{}'
1580942079989,2020-02-05 19:34:39,1551.0,b'{}'
1580941178018,2020-02-05 19:19:38,1550.0,b'{}'
1580940277707,2020-02-05 19:04:37,1549.0,b'{}'
1580939373965,2020-02-05 18:49:33,1548.0,b'{}'
1580938471774,2020-02-05 18:34:31,1547.0,b'{}'
1580937568104,2020-02-05 18:19:28,1546.0,b'{}'
1580936666008,2020-02-05 18:04:26,1545.0,b'{}'
1580935763115,2020-02-05 17:49:23,1544.0,b'{}'
1580933957202,2020-02-05 17:19:17,1542.0,b'{}'
1580933055184,2020-02-05 17:04:15,1541.0,b'{}'
1580931250653,2020-02-05 16:34:10,1539.0,b'{}'
1580930346159,2020-02-05 16:19:06,1538.0,b'{}'
1580929444030,2020-02-05 16:04:04,1537.0,b'{}'
1580928542111,2020-02-05 15:49:02,1536.0,b'{}'
1580927638894,2020-02-05 15:33:58,1535.0,b'{}'
1580926736016,2020-02-05 15:18:56,1534.0,b'{}'
1580925834658,2020-02-05 15:03:54,1533.0,b'{}'
1580924028073,2020-02-05 14:33:48,1531.0,b'{}'
1580923125894,2020-02-05 14:18:45,1530.0,b'{}'
1580922223828,2020-02-05 14:03:43,1529.0,b'{}'
1580921320985,2020-02-05 13:48:40,1528.0,b'{}'
1580920418856,2020-02-05 13:33:38,1527.0,b'{}'
1580919516883,2020-02-05 13:18:36,1526.0,b'{}'
1580918615712,2020-02-05 13:03:35,1525.0,b'{}'
1580917712052,2020-02-05 12:48:32,1524.0,b'{}'
1580916809545,2020-02-05 12:33:29,1523.0,b'{}'
1580915906782,2020-02-05 12:18:26,1522.0,b'{}'
1580915005682,2020-02-05 12:03:25,1521.0,b'{}'
1580914101842,2020-02-05 11:48:21,1520.0,b'{}'
1580913199777,2020-02-05 11:33:19,1519.0,b'{}'
1580912296920,2020-02-05 11:18:16,1518.0,b'{}'
1580911393743,2020-02-05 11:03:13,1517.0,b'{}'
1580910491715,2020-02-05 10:48:11,1516.0,b'{}'
1580909588771,2020-02-05 10:33:08,1515.0,b'{}'
1580908685867,2020-02-05 10:18:05,1514.0,b'{}'
1580907782662,2020-02-05 10:03:02,1513.0,b'{}'
1580906879913,2020-02-05 09:47:59,1512.0,b'{}'
1580905977820,2020-02-05 09:32:57,1511.0,b'{}'
1580905074821,2020-02-05 09:17:54,1510.0,b'{}'
1580904172698,2020-02-05 09:02:52,1509.0,b'{}'
1580903269645,2020-02-05 08:47:49,1508.0,b'{}'
1580902367727,2020-02-05 08:32:47,1507.0,b'{}'
1580901465732,2020-02-05 08:17:45,1506.0,b'{}'
1580900564352,2020-02-05 08:02:44,1505.0,b'{}'
1580899660771,2020-02-05 07:47:40,1504.0,b'{}'
1580898757702,2020-02-05 07:32:37,1503.0,b'{}'
1580897854838,2020-02-05 07:17:34,1502.0,b'{}'
1580896951766,2020-02-05 07:02:31,1501.0,b'{}'
1580896049745,2020-02-05 06:47:29,1500.0,b'{}'
1580895146753,2020-02-05 06:32:26,1499.0,b'{}'
1580894244732,2020-02-05 06:17:24,1498.0,b'{}'
1580893342649,2020-02-05 06:02:22,1497.0,b'{}'
1580892440609,2020-02-05 05:47:20,1496.0,b'{}'
1580891537885,2020-02-05 05:32:17,1495.0,b'{}'
1580890635719,2020-02-05 05:17:15,1494.0,b'{}'
1580889733498,2020-02-05 05:02:13,1493.0,b'{}'
1580888829722,2020-02-05 04:47:09,1492.0,b'{}'
1580887927716,2020-02-05 04:32:07,1491.0,b'{}'
1580887024694,2020-02-05 04:17:04,1490.0,b'{}'
1580886123589,2020-02-05 04:02:03,1489.0,b'{}'
1580885219641,2020-02-05 03:46:59,1488.0,b'{}'
1580884317625,2020-02-05 03:31:57,1487.0,b'{}'
1580883415659,2020-02-05 03:16:55,1486.0,b'{}'
1580882513622,2020-02-05 03:01:53,1485.0,b'{}'
1580881610647,2020-02-05 02:46:50,1484.0,b'{}'
1580880707794,2020-02-05 02:31:47,1483.0,b'{}'
1580879805578,2020-02-05 02:16:45,1482.0,b'{}'
1580878903609,2020-02-05 02:01:43,1481.0,b'{}'
1580878001507,2020-02-05 01:46:41,1480.0,b'{}'
1580877100061,2020-02-05 01:31:40,1479.0,b'{}'
1580876196855,2020-02-05 01:16:36,1478.0,b'{}'
1580875294900,2020-02-05 01:01:34,1477.0,b'{}'
1580874391672,2020-02-05 00:46:31,1476.0,b'{}'
1580873488633,2020-02-05 00:31:28,1475.0,b'{}'
1580872585544,2020-02-05 00:16:25,1474.0,b'{}'
1580871682801,2020-02-05 00:01:22,1473.0,b'{}'
1580870780508,2020-02-04 23:46:20,1472.0,b'{}'
1580869878516,2020-02-04 23:31:18,1471.0,b'{}'
1580868975496,2020-02-04 23:16:15,1470.0,b'{}'
1580868073565,2020-02-04 23:01:13,1469.0,b'{}'
1580867171501,2020-02-04 22:46:11,1468.0,b'{}'
1580866268684,2020-02-04 22:31:08,1467.0,b'{}'
1580865366509,2020-02-04 22:16:06,1466.0,b'{}'
1580864464525,2020-02-04 22:01:04,1465.0,b'{}'
1580863561426,2020-02-04 21:46:01,1464.0,b'{}'
1580862659024,2020-02-04 21:30:59,1463.0,b'{}'
1580861756469,2020-02-04 21:15:56,1462.0,b'{}'
1580860854516,2020-02-04 21:00:54,1461.0,b'{}'
1580859951746,2020-02-04 20:45:51,1460.0,b'{}'
1580859050350,2020-02-04 20:30:50,1459.0,b'{}'
1580858148187,2020-02-04 20:15:48,1458.0,b'{}'
1580857244356,2020-02-04 20:00:44,1457.0,b'{}'
1580856341685,2020-02-04 19:45:41,1456.0,b'{}'
1580855438489,2020-02-04 19:30:38,1455.0,b'{}'
1580854536142,2020-02-04 19:15:36,1454.0,b'{}'
1580853633472,2020-02-04 19:00:33,1453.0,b'{}'
1580850924642,2020-02-04 18:15:24,1450.0,b'{}'
1580850022336,2020-02-04 18:00:22,1449.0,b'{}'
1580849120262,2020-02-04 17:45:20,1448.0,b'{}'
1580848217350,2020-02-04 17:30:17,1447.0,b'{}'
1580846413238,2020-02-04 17:00:13,1445.0,b'{}'
1580845510407,2020-02-04 16:45:10,1444.0,b'{}'
1580844607515,2020-02-04 16:30:07,1443.0,b'{}'
1580843705240,2020-02-04 16:15:05,1442.0,b'{}'
1580842804280,2020-02-04 16:00:04,1441.0,b'{}'
1580841899461,2020-02-04 15:44:59,1440.0,b'{}'
1580840998123,2020-02-04 15:29:58,1439.0,b'{}'
1580840094295,2020-02-04 15:14:54,1438.0,b'{}'
1580839192422,2020-02-04 14:59:52,1437.0,b'{}'
1580838290153,2020-02-04 14:44:50,1436.0,b'{}'
1580837390671,2020-02-04 14:29:50,1435.0,b'{}'
1580836485363,2020-02-04 14:14:45,1434.0,b'{}'
1580835583163,2020-02-04 13:59:43,1433.0,b'{}'
1580834680229,2020-02-04 13:44:40,1432.0,b'{}'
1580833777300,2020-02-04 13:29:37,1431.0,b'{}'
1580832874235,2020-02-04 13:14:34,1430.0,b'{}'
1580831973130,2020-02-04 12:59:33,1429.0,b'{}'
1580831068307,2020-02-04 12:44:28,1428.0,b'{}'
1580830166298,2020-02-04 12:29:26,1427.0,b'{}'
1580829264156,2020-02-04 12:14:24,1426.0,b'{}'
1580828362065,2020-02-04 11:59:22,1425.0,b'{}'
1580827458249,2020-02-04 11:44:18,1424.0,b'{}'
1580826555213,2020-02-04 11:29:15,1423.0,b'{}'
1580825653140,2020-02-04 11:14:13,1422.0,b'{}'
1580824752048,2020-02-04 10:59:12,1421.0,b'{}'
1580823859448,2020-02-04 10:44:19,1420.0,b'{}'
1580822946082,2020-02-04 10:29:06,1419.0,b'{}'
1580822044142,2020-02-04 10:14:04,1418.0,b'{}'
1580821142351,2020-02-04 09:59:02,1417.0,b'{}'
1580820239366,2020-02-04 09:43:59,1416.0,b'{}'
1580819336333,2020-02-04 09:28:56,1415.0,b'{}'
1580818433109,2020-02-04 09:13:53,1414.0,b'{}'
1580817530273,2020-02-04 08:58:50,1413.0,b'{}'
1580816627120,2020-02-04 08:43:47,1412.0,b'{}'
1580815724448,2020-02-04 08:28:44,1411.0,b'{}'
1580814821012,2020-02-04 08:13:41,1410.0,b'{}'
1580813918081,2020-02-04 07:58:38,1409.0,b'{}'
1580813016095,2020-02-04 07:43:36,1408.0,b'{}'
1580812113226,2020-02-04 07:28:33,1407.0,b'{}'
1580811211183,2020-02-04 07:13:31,1406.0,b'{}'
1580810308135,2020-02-04 06:58:28,1405.0,b'{}'
1580809405118,2020-02-04 06:43:25,1404.0,b'{}'
1580808502352,2020-02-04 06:28:22,1403.0,b'{}'
1580807610034,2020-02-04 06:13:30,1402.0,b'{}'
1580806696039,2020-02-04 05:58:16,1401.0,b'{}'
1580805793044,2020-02-04 05:43:13,1400.0,b'{}'
1580804891153,2020-02-04 05:28:11,1399.0,b'{}'
1580803988952,2020-02-04 05:13:08,1398.0,b'{}'
1580803086218,2020-02-04 04:58:06,1397.0,b'{}'
1580802183915,2020-02-04 04:43:03,1396.0,b'{}'
1580801280916,2020-02-04 04:28:00,1395.0,b'{}'
1580800378960,2020-02-04 04:12:58,1394.0,b'{}'
1580799476995,2020-02-04 03:57:56,1393.0,b'{}'
1580798574027,2020-02-04 03:42:54,1392.0,b'{}'
1580797670984,2020-02-04 03:27:50,1391.0,b'{}'
1580796768115,2020-02-04 03:12:48,1390.0,b'{}'
1580795866804,2020-02-04 02:57:46,1389.0,b'{}'
1580794963844,2020-02-04 02:42:43,1388.0,b'{}'
1580794060889,2020-02-04 02:27:40,1387.0,b'{}'
1580793158100,2020-02-04 02:12:38,1386.0,b'{}'
1580792255932,2020-02-04 01:57:35,1385.0,b'{}'
1580791353879,2020-02-04 01:42:33,1384.0,b'{}'
1580790451122,2020-02-04 01:27:31,1383.0,b'{}'
1580789548934,2020-02-04 01:12:28,1382.0,b'{}'
1580788646239,2020-02-04 00:57:26,1381.0,b'{}'
1580787743853,2020-02-04 00:42:23,1380.0,b'{}'
1580786841041,2020-02-04 00:27:21,1379.0,b'{}'
1580785938938,2020-02-04 00:12:18,1378.0,b'{}'
1580785036100,2020-02-03 23:57:16,1377.0,b'{}'
1580784133269,2020-02-03 23:42:13,1376.0,b'{}'
1580783230513,2020-02-03 23:27:10,1375.0,b'{}'
1580782327049,2020-02-03 23:12:07,1374.0,b'{}'
1580781425258,2020-02-03 22:57:05,1373.0,b'{}'
1580780523158,2020-02-03 22:42:03,1372.0,b'{}'
1580779620779,2020-02-03 22:27:00,1371.0,b'{}'
1580778717911,2020-02-03 22:11:57,1370.0,b'{}'
1580777815932,2020-02-03 21:56:55,1369.0,b'{}'
1580776913869,2020-02-03 21:41:53,1368.0,b'{}'
1580776010982,2020-02-03 21:26:50,1367.0,b'{}'
1580775108886,2020-02-03 21:11:48,1366.0,b'{}'
1580774205786,2020-02-03 20:56:45,1365.0,b'{}'
1580773303132,2020-02-03 20:41:43,1364.0,b'{}'
1580772400979,2020-02-03 20:26:40,1363.0,b'{}'
1580771498766,2020-02-03 20:11:38,1362.0,b'{}'
1580770597710,2020-02-03 19:56:37,1361.0,b'{}'
1580769694817,2020-02-03 19:41:34,1360.0,b'{}'
1580768792039,2020-02-03 19:26:32,1359.0,b'{}'
1580767889164,2020-02-03 19:11:29,1358.0,b'{}'
1580766986611,2020-02-03 18:56:26,1357.0,b'{}'
1580766082923,2020-02-03 18:41:22,1356.0,b'{}'
1580765180718,2020-02-03 18:26:20,1355.0,b'{}'
1580764278753,2020-02-03 18:11:18,1354.0,b'{}'
1580763377700,2020-02-03 17:56:17,1353.0,b'{}'
1580762474632,2020-02-03 17:41:14,1352.0,b'{}'
1580761571685,2020-02-03 17:26:11,1351.0,b'{}'
1580760669798,2020-02-03 17:11:09,1350.0,b'{}'
1580759768426,2020-02-03 16:56:08,1349.0,b'{}'
1580758867509,2020-02-03 16:41:07,1348.0,b'{}'
1580757964538,2020-02-03 16:26:04,1347.0,b'{}'
1580757061217,2020-02-03 16:11:01,1346.0,b'{}'
1580756157789,2020-02-03 15:55:57,1345.0,b'{}'
1580755255714,2020-02-03 15:40:55,1344.0,b'{}'
1580754354458,2020-02-03 15:25:54,1343.0,b'{}'
1580753449724,2020-02-03 15:10:49,1342.0,b'{}'
1580752547551,2020-02-03 14:55:47,1341.0,b'{}'
1580751644624,2020-02-03 14:40:44,1340.0,b'{}'
1580750743551,2020-02-03 14:25:43,1339.0,b'{}'
1580749839660,2020-02-03 14:10:39,1338.0,b'{}'
1580748939282,2020-02-03 13:55:39,1337.0,b'{}'
1580748034755,2020-02-03 13:40:34,1336.0,b'{}'
1580747134316,2020-02-03 13:25:34,1335.0,b'{}'
1580746230506,2020-02-03 13:10:30,1334.0,b'{}'
1580745328958,2020-02-03 12:55:28,1333.0,b'{}'
1580744424633,2020-02-03 12:40:24,1332.0,b'{}'
1580743522608,2020-02-03 12:25:22,1331.0,b'{}'
1580742619654,2020-02-03 12:10:19,1330.0,b'{}'
1580741716676,2020-02-03 11:55:16,1329.0,b'{}'
1580740813939,2020-02-03 11:40:13,1328.0,b'{}'
1580739911459,2020-02-03 11:25:11,1327.0,b'{}'
1580739009572,2020-02-03 11:10:09,1326.0,b'{}'
1580738106735,2020-02-03 10:55:06,1325.0,b'{}'
1580737203563,2020-02-03 10:40:03,1324.0,b'{}'
1580736301135,2020-02-03 10:25:01,1323.0,b'{}'
1580735398422,2020-02-03 10:09:58,1322.0,b'{}'
1580734496546,2020-02-03 09:54:56,1321.0,b'{}'
1580733593662,2020-02-03 09:39:53,1320.0,b'{}'
1580732690579,2020-02-03 09:24:50,1319.0,b'{}'
1580731788412,2020-02-03 09:09:48,1318.0,b'{}'
1580730886669,2020-02-03 08:54:46,1317.0,b'{}'
1580729983504,2020-02-03 08:39:43,1316.0,b'{}'
1580729080617,2020-02-03 08:24:40,1315.0,b'{}'
1580728179257,2020-02-03 08:09:39,1314.0,b'{}'
1580727276426,2020-02-03 07:54:36,1313.0,b'{}'
1580726374408,2020-02-03 07:39:34,1312.0,b'{}'
1580725471415,2020-02-03 07:24:31,1311.0,b'{}'
1580724569533,2020-02-03 07:09:29,1310.0,b'{}'
1580723667420,2020-02-03 06:54:27,1309.0,b'{}'
1580722764746,2020-02-03 06:39:24,1308.0,b'{}'
1580721862322,2020-02-03 06:24:22,1307.0,b'{}'
1580720959430,2020-02-03 06:09:19,1306.0,b'{}'
1580720059377,2020-02-03 05:54:19,1305.0,b'{}'
1580719155342,2020-02-03 05:39:15,1304.0,b'{}'
1580718253322,2020-02-03 05:24:13,1303.0,b'{}'
1580717351502,2020-02-03 05:09:11,1302.0,b'{}'
1580716448776,2020-02-03 04:54:08,1301.0,b'{}'
1580715545284,2020-02-03 04:39:05,1300.0,b'{}'
1580714642398,2020-02-03 04:24:02,1299.0,b'{}'
1580713740389,2020-02-03 04:09:00,1298.0,b'{}'
1580712838324,2020-02-03 03:53:58,1297.0,b'{}'
1580711936250,2020-02-03 03:38:56,1296.0,b'{}'
1580711034301,2020-02-03 03:23:54,1295.0,b'{}'
1580710132278,2020-02-03 03:08:52,1294.0,b'{}'
1580709230282,2020-02-03 02:53:50,1293.0,b'{}'
1580708327358,2020-02-03 02:38:47,1292.0,b'{}'
1580707424448,2020-02-03 02:23:44,1291.0,b'{}'
1580706521260,2020-02-03 02:08:41,1290.0,b'{}'
1580705619292,2020-02-03 01:53:39,1289.0,b'{}'
1580704717396,2020-02-03 01:38:37,1288.0,b'{}'
1580703814169,2020-02-03 01:23:34,1287.0,b'{}'
1580702912246,2020-02-03 01:08:32,1286.0,b'{}'
1580702011042,2020-02-03 00:53:31,1285.0,b'{}'
1580701108148,2020-02-03 00:38:28,1284.0,b'{}'
1580700206278,2020-02-03 00:23:26,1283.0,b'{}'
1580699303270,2020-02-03 00:08:23,1282.0,b'{}'
1580698400264,2020-02-02 23:53:20,1281.0,b'{}'
1580697497379,2020-02-02 23:38:17,1280.0,b'{}'
1580696595369,2020-02-02 23:23:15,1279.0,b'{}'
1580695692227,2020-02-02 23:08:12,1278.0,b'{}'
1580694790115,2020-02-02 22:53:10,1277.0,b'{}'
1580693887310,2020-02-02 22:38:07,1276.0,b'{}'
1580692985156,2020-02-02 22:23:05,1275.0,b'{}'
1580692082125,2020-02-02 22:08:02,1274.0,b'{}'
1580691180294,2020-02-02 21:53:00,1273.0,b'{}'
1580690277214,2020-02-02 21:37:57,1272.0,b'{}'
1580689375150,2020-02-02 21:22:55,1271.0,b'{}'
1580688473755,2020-02-02 21:07:53,1270.0,b'{}'
1580687569259,2020-02-02 20:52:49,1269.0,b'{}'
1580686667123,2020-02-02 20:37:47,1268.0,b'{}'
1580685764350,2020-02-02 20:22:44,1267.0,b'{}'
1580684862869,2020-02-02 20:07:42,1266.0,b'{}'
1580683959892,2020-02-02 19:52:39,1265.0,b'{}'
1580683056441,2020-02-02 19:37:36,1264.0,b'{}'
1580682154294,2020-02-02 19:22:34,1263.0,b'{}'
1580681252144,2020-02-02 19:07:32,1262.0,b'{}'
1580680350880,2020-02-02 18:52:30,1261.0,b'{}'
1580679447026,2020-02-02 18:37:27,1260.0,b'{}'
1580678545887,2020-02-02 18:22:25,1259.0,b'{}'
1580677642201,2020-02-02 18:07:22,1258.0,b'{}'
1580676738029,2020-02-02 17:52:18,1257.0,b'{}'
1580675837109,2020-02-02 17:37:17,1256.0,b'{}'
1580674933974,2020-02-02 17:22:13,1255.0,b'{}'
1580674031212,2020-02-02 17:07:11,1254.0,b'{}'
1580673129973,2020-02-02 16:52:09,1253.0,b'{}'
1580672227941,2020-02-02 16:37:07,1252.0,b'{}'
1580671324944,2020-02-02 16:22:04,1251.0,b'{}'
1580670423836,2020-02-02 16:07:03,1250.0,b'{}'
1580669520909,2020-02-02 15:52:00,1249.0,b'{}'
1580668618023,2020-02-02 15:36:58,1248.0,b'{}'
1580667715926,2020-02-02 15:21:55,1247.0,b'{}'
1580666813909,2020-02-02 15:06:53,1246.0,b'{}'
1580665913233,2020-02-02 14:51:53,1245.0,b'{}'
1580665009836,2020-02-02 14:36:49,1244.0,b'{}'
1580664106779,2020-02-02 14:21:46,1243.0,b'{}'
1580663203332,2020-02-02 14:06:43,1242.0,b'{}'
1580662300035,2020-02-02 13:51:40,1241.0,b'{}'
1580661396932,2020-02-02 13:36:36,1240.0,b'{}'
1580660495257,2020-02-02 13:21:35,1239.0,b'{}'
1580659591951,2020-02-02 13:06:31,1238.0,b'{}'
1580658689975,2020-02-02 12:51:29,1237.0,b'{}'
1580657787068,2020-02-02 12:36:27,1236.0,b'{}'
1580656884875,2020-02-02 12:21:24,1235.0,b'{}'
1580655982109,2020-02-02 12:06:22,1234.0,b'{}'
1580655079083,2020-02-02 11:51:19,1233.0,b'{}'
1580654176831,2020-02-02 11:36:16,1232.0,b'{}'
1580653274250,2020-02-02 11:21:14,1231.0,b'{}'
1580652372297,2020-02-02 11:06:12,1230.0,b'{}'
1580651468831,2020-02-02 10:51:08,1229.0,b'{}'
1580650566090,2020-02-02 10:36:06,1228.0,b'{}'
1580649663814,2020-02-02 10:21:03,1227.0,b'{}'
1580648761029,2020-02-02 10:06:01,1226.0,b'{}'
1580647858905,2020-02-02 09:50:58,1225.0,b'{}'
1580646956075,2020-02-02 09:35:56,1224.0,b'{}'
1580646053800,2020-02-02 09:20:53,1223.0,b'{}'
1580645150988,2020-02-02 09:05:50,1222.0,b'{}'
1580644248966,2020-02-02 08:50:48,1221.0,b'{}'
1580643346762,2020-02-02 08:35:46,1220.0,b'{}'
1580642445674,2020-02-02 08:20:45,1219.0,b'{}'
1580641541978,2020-02-02 08:05:41,1218.0,b'{}'
1580640639794,2020-02-02 07:50:39,1217.0,b'{}'
1580639736973,2020-02-02 07:35:36,1216.0,b'{}'
1580638834737,2020-02-02 07:20:34,1215.0,b'{}'
1580637932743,2020-02-02 07:05:32,1214.0,b'{}'
1580636606197,2020-02-02 06:43:26,1213.0,b'{}'
1580636536054,2020-02-02 06:42:16,1213.0,b'{}'
